tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
CS7-1a_LP-DIR-T-77	CS7-1a_LP-DIR-T	CS7-1a	2.6	357.3	59.0	0	0	0.0	0.0	15	788.0	This study	hargrave 2021-06-09 17:18:54	LT-T-Z:LP-DIR-T	g	77	u	8	273			pmagpy-4.2.24-1	1.42e-08	3.86e-10	5.12e-10	1.5699999999999997e-10	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-78	CS7-1a_LP-DIR-T	CS7-1a	2.2	2.4	58.7	0	0	0.0	0.0	16	803.0	This study	hargrave 2021-06-10 18:06:30	LT-T-Z:LP-DIR-T	g	78	u	8	273			pmagpy-4.2.24-1	1.29e-08	3.67e-10	2.87e-10	1.82e-10	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-79	CS7-1a_LP-DIR-T	CS7-1a	3.1	359.1	58.0	0	0	0.0	0.0	17	813.0	This study	hargrave 2021-06-14 15:55:24	LT-T-Z:LP-DIR-T	g	79	u	8	273			pmagpy-4.2.24-1	1.13e-08	3.5000000000000003e-10	5.04e-10	1.3000000000000002e-10	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-80	CS7-1a_LP-DIR-T	CS7-1a	2.0	2.5	56.7	0	0	0.0	0.0	18	823.0	This study	hargrave 2021-06-15 15:00:00	LT-T-Z:LP-DIR-T	g	80	u	8	273			pmagpy-4.2.24-1	9.77e-09	2.26e-10	2.79e-10	4.95e-11	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-81	CS7-1a_LP-DIR-T	CS7-1a	2.8	8.3	54.8	0	0	0.0	0.0	19	833.0	This study	hargrave 2021-06-16 16:23:35	LT-T-Z:LP-DIR-T	g	81	u	8	273			pmagpy-4.2.24-1	8.36e-09	2.62e-10	3.05e-10	1.28e-10	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-82	CS7-1a_LP-DIR-T	CS7-1a	4.4	9.9	58.8	0	0	0.0	0.0	20	838.0	This study	hargrave 2021-06-17 16:28:20	LT-T-Z:LP-DIR-T	g	82	u	8	273			pmagpy-4.2.24-1	6.83e-09	1.66e-10	4.89e-10	1.09e-10	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-83	CS7-1a_LP-DIR-T	CS7-1a	4.1	357.4	60.0	0	0	0.0	0.0	21	841.0	This study	hargrave 2021-06-18 14:26:34	LT-T-Z:LP-DIR-T	g	83	u	8	273			pmagpy-4.2.24-1	5.71e-09	2.35e-10	2.49e-10	2.88e-10	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-84	CS7-1a_LP-DIR-T	CS7-1a	2.5	14.4	64.6	0	0	0.0	0.0	22	844.0	This study	hargrave 2021-06-21 14:45:48	LT-T-Z:LP-DIR-T	g	84	u	8	273			pmagpy-4.2.24-1	5.53e-09	1.52e-10	1.77e-10	5.910000000000001e-11	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-85	CS7-1a_LP-DIR-T	CS7-1a	3.1	25.9	57.0	0	0	0.0	0.0	23	847.0	This study	hargrave 2021-07-07 16:33:33	LT-T-Z:LP-DIR-T	g	85	u	8	273			pmagpy-4.2.24-1	5e-09	6.21e-11	2.71e-10	2.39e-11	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-86	CS7-1a_LP-DIR-T	CS7-1a	1.7	333.4	71.1	0	0	0.0	0.0	24	849.0	This study	hargrave 2021-07-08 18:37:14	LT-T-Z:LP-DIR-T	g	86	u	8	273			pmagpy-4.2.24-1	2.93e-09	8.750000000000001e-11	5.66e-11	4.32e-11	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-87	CS7-1a_LP-DIR-T	CS7-1a	4.3	14.7	57.4	0	0	0.0	0.0	25	852.0	This study	hargrave 2021-07-09 18:09:33	LT-T-Z:LP-DIR-T	g	87	u	8	273			pmagpy-4.2.24-1	1.62e-09	1.33e-10	5.33e-11	1.6600000000000006e-11	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-88	CS7-1a_LP-DIR-T	CS7-1a	9.4	197.2	23.1	0	0	0.0	0.0	26	855.0	This study	hargrave 2021-07-19 17:32:40	LT-T-Z:LP-DIR-T	g	88	u	8	273			pmagpy-4.2.24-1	1.6300000000000002e-09	1.43e-10	2.33e-10	4.54e-11	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-89	CS7-1a_LP-DIR-T	CS7-1a	6.2	203.0	25.9	0	0	0.0	0.0	27	855.0	This study	hargrave 2021-07-19 19:11:32	LT-T-Z:LP-DIR-T	g	89	u	8	273			pmagpy-4.2.24-1	1.51e-09	5.94e-11	1.5900000000000002e-10	2.29e-11	CS7-1	CS7	unknown
CS7-1a_LP-DIR-T-90	CS7-1a_LP-DIR-T	CS7-1a	4.5	215.7	36.5	0	0	0.0	0.0	28	858.0	This study	hargrave 2021-07-21 08:52:20	LT-T-Z:LP-DIR-T	g	90	u	8	273			pmagpy-4.2.24-1	1.93e-09	1.3999999999999998e-10	9.41e-11	2.95e-11	CS7-1	CS7	unknown
CS8-1a_LP-DIR-T-91	CS8-1a_LP-DIR-T	CS8-1a	3.3	21.4	61.4	0	0	0.0	0.0	0	273.0	This study	hargrave 2021-04-26 14:15:13	LT-NO:LP-DIR-T	g	91	u	8	273			pmagpy-4.2.24-1	3.02e-08	1.3900000000000002e-09	9.24e-10	5.48e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-92	CS8-1a_LP-DIR-T	CS8-1a	2.0	13.6	59.8	0	0	0.0	0.0	1	373.0	This study	hargrave 2021-04-28 14:41:31	LT-T-Z:LP-DIR-T	g	92	u	8	273			pmagpy-4.2.24-1	2.9500000000000006e-08	9.29e-10	3.49e-10	3.4299999999999995e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-93	CS8-1a_LP-DIR-T	CS8-1a	1.6	14.2	58.6	0	0	0.0	0.0	2	423.0	This study	hargrave 2021-05-20 14:00:13	LT-T-Z:LP-DIR-T	g	93	u	8	273			pmagpy-4.2.24-1	2.9e-08	8.609999999999998e-10	3.64e-10	1.89e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-94	CS8-1a_LP-DIR-T	CS8-1a	1.5	13.2	58.1	0	0	0.0	0.0	3	473.0	This study	hargrave 2021-05-21 09:03:21	LT-T-Z:LP-DIR-T	g	94	u	8	273			pmagpy-4.2.24-1	2.88e-08	6.5e-10	3.41e-10	2.83e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-95	CS8-1a_LP-DIR-T	CS8-1a	7.0	7.8	55.1	0	0	0.0	0.0	4	523.0	This study	hargrave 2021-05-21 15:19:03	LT-T-Z:LP-DIR-T	g	95	u	8	273			pmagpy-4.2.24-1	2.92e-08	2.92e-09	2.89e-09	3.81e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-96	CS8-1a_LP-DIR-T	CS8-1a	1.9	13.9	56.7	0	0	0.0	0.0	5	573.0	This study	hargrave 2021-05-27 12:35:04	LT-T-Z:LP-DIR-T	g	96	u	8	273			pmagpy-4.2.24-1	2.8e-08	7.389999999999999e-10	4.28e-10	3.75e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-97	CS8-1a_LP-DIR-T	CS8-1a	1.9	7.2	55.7	0	0	0.0	0.0	6	623.0	This study	hargrave 2021-05-28 08:52:31	LT-T-Z:LP-DIR-T	g	97	u	8	273			pmagpy-4.2.24-1	2.75e-08	7.47e-10	3.71e-10	4.13e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-98	CS8-1a_LP-DIR-T	CS8-1a	3.5	5.0	54.5	0	0	0.0	0.0	7	648.0	This study	hargrave 2021-05-28 16:35:22	LT-T-Z:LP-DIR-T	g	98	u	8	273			pmagpy-4.2.24-1	2.67e-08	8e-10	1.3699999999999998e-09	3.9e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-99	CS8-1a_LP-DIR-T	CS8-1a	2.8	1.5	53.4	0	0	0.0	0.0	8	673.0	This study	hargrave 2021-05-31 17:15:20	LT-T-Z:LP-DIR-T	g	99	u	8	273			pmagpy-4.2.24-1	2.62e-08	7.46e-10	1.04e-09	2.79e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-100	CS8-1a_LP-DIR-T	CS8-1a	2.6	1.0	53.4	0	0	0.0	0.0	9	673.0	This study	hargrave 2021-05-31 19:02:56	LT-T-Z:LP-DIR-T	g	100	u	8	273			pmagpy-4.2.24-1	2.62e-08	7.399999999999999e-10	9.07e-10	2.99e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-101	CS8-1a_LP-DIR-T	CS8-1a	1.9	1.4	52.6	0	0	0.0	0.0	10	698.0	This study	hargrave 2021-06-01 14:15:18	LT-T-Z:LP-DIR-T	g	101	u	8	273			pmagpy-4.2.24-1	2.58e-08	6.700000000000001e-10	4.200000000000001e-10	4.22e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-102	CS8-1a_LP-DIR-T	CS8-1a	1.9	1.6	52.5	0	0	0.0	0.0	11	698.0	This study	hargrave 2021-06-01 16:00:48	LT-T-Z:LP-DIR-T	g	102	u	8	273			pmagpy-4.2.24-1	2.58e-08	6.660000000000001e-10	4.03e-10	4.13e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-103	CS8-1a_LP-DIR-T	CS8-1a	1.8	356.2	51.3	0	0	0.0	0.0	12	723.0	This study	hargrave 2021-06-07 15:43:28	LT-T-Z:LP-DIR-T	g	103	u	8	273			pmagpy-4.2.24-1	2.5e-08	7.27e-10	2.89e-10	2.97e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-104	CS8-1a_LP-DIR-T	CS8-1a	1.8	353.1	50.3	0	0	0.0	0.0	13	748.0	This study	hargrave 2021-06-08 13:54:16	LT-T-Z:LP-DIR-T	g	104	u	8	273			pmagpy-4.2.24-1	2.42e-08	6.569999999999999e-10	3.46e-10	2.94e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-105	CS8-1a_LP-DIR-T	CS8-1a	2.5	352.4	49.2	0	0	0.0	0.0	14	773.0	This study	hargrave 2021-06-09 08:59:22	LT-T-Z:LP-DIR-T	g	105	u	8	273			pmagpy-4.2.24-1	2.27e-08	6.660000000000001e-10	7.04e-10	3.02e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-106	CS8-1a_LP-DIR-T	CS8-1a	1.7	354.2	48.4	0	0	0.0	0.0	15	788.0	This study	hargrave 2021-06-09 17:32:23	LT-T-Z:LP-DIR-T	g	106	u	8	273			pmagpy-4.2.24-1	2.12e-08	5.5e-10	3.05e-10	2.62e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-107	CS8-1a_LP-DIR-T	CS8-1a	1.9	347.7	54.2	0	0	0.0	0.0	16	803.0	This study	hargrave 2021-06-10 18:19:56	LT-T-Z:LP-DIR-T	g	107	u	8	273			pmagpy-4.2.24-1	2.03e-08	5.59e-10	4.21e-10	1.55e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-108	CS8-1a_LP-DIR-T	CS8-1a	3.6	351.7	48.3	0	0	0.0	0.0	17	813.0	This study	hargrave 2021-06-14 16:06:33	LT-T-Z:LP-DIR-T	g	108	u	8	273			pmagpy-4.2.24-1	1.49e-08	5.44e-10	7.84e-10	1.7500000000000002e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-109	CS8-1a_LP-DIR-T	CS8-1a	3.2	343.9	47.4	0	0	0.0	0.0	18	823.0	This study	hargrave 2021-06-15 15:13:32	LT-T-Z:LP-DIR-T	g	109	u	8	273			pmagpy-4.2.24-1	1.1e-08	1.97e-10	5.74e-10	1.81e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-110	CS8-1a_LP-DIR-T	CS8-1a	3.7	344.4	46.6	0	0	0.0	0.0	19	833.0	This study	hargrave 2021-06-16 16:37:00	LT-T-Z:LP-DIR-T	g	110	u	8	273			pmagpy-4.2.24-1	4.7100000000000005e-09	1.01e-10	1.51e-10	2.92e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-111	CS8-1a_LP-DIR-T	CS8-1a	4.0	344.6	48.0	0	0	0.0	0.0	20	838.0	This study	hargrave 2021-06-17 16:42:36	LT-T-Z:LP-DIR-T	g	111	u	8	273			pmagpy-4.2.24-1	1.93e-09	8.279999999999999e-11	1.06e-10	3.01e-11	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-112	CS8-1a_LP-DIR-T	CS8-1a	8.3	3.9	41.3	0	0	0.0	0.0	21	841.0	This study	hargrave 2021-06-18 14:42:10	LT-T-Z:LP-DIR-T	g	112	u	8	273			pmagpy-4.2.24-1	1.1e-09	4.43e-11	4.32e-11	2.08e-10	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-113	CS8-1a_LP-DIR-T	CS8-1a	2.9	6.4	45.7	0	0	0.0	0.0	22	841.0	This study	hargrave 2021-06-21 10:03:36	LT-T-Z:LP-DIR-T	g	113	u	8	273			pmagpy-4.2.24-1	1.23e-09	4.85e-11	5.12e-11	1.4199999999999997e-11	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-114	CS8-1a_LP-DIR-T	CS8-1a	4.1	18.4	49.8	0	0	0.0	0.0	23	844.0	This study	hargrave 2021-06-21 14:57:26	LT-T-Z:LP-DIR-T	g	114	u	8	273			pmagpy-4.2.24-1	6.07e-10	3.53e-11	3.63e-11	1.52e-11	CS8-1	CS8	unknown
CS8-1a_LP-DIR-T-115	CS8-1a_LP-DIR-T	CS8-1a	10.0	199.2	56.9	0	0	0.0	0.0	24	847.0	This study	hargrave 2021-07-07 16:46:53	LT-T-Z:LP-DIR-T	g	115	u	8	273			pmagpy-4.2.24-1	1.96e-10	2.49e-11	2.49e-11	1.36e-11	CS8-1	CS8	unknown
CS9-1a_LP-DIR-T-116	CS9-1a_LP-DIR-T	CS9-1a	2.1	153.5	20.4	0	0	0.0	0.0	0	273.0	This study	hargrave 2021-04-26 14:30:59	LT-NO:LP-DIR-T	g	116	u	8	273			pmagpy-4.2.24-1	2.4300000000000003e-08	5.42e-10	7.54e-10	3.71e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-117	CS9-1a_LP-DIR-T	CS9-1a	4.9	111.8	-14.0	0	0	0.0	0.0	1	373.0	This study	hargrave 2021-04-28 14:55:44	LT-T-Z:LP-DIR-T	g	117	u	8	273			pmagpy-4.2.24-1	8.95e-09	5.73e-10	5.609999999999999e-10	2.99e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-118	CS9-1a_LP-DIR-T	CS9-1a	3.1	113.3	-13.6	0	0	0.0	0.0	2	423.0	This study	hargrave 2021-05-20 14:15:13	LT-T-Z:LP-DIR-T	g	118	u	8	273			pmagpy-4.2.24-1	9.12e-09	3.79e-10	5.16e-10	1.09e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-119	CS9-1a_LP-DIR-T	CS9-1a	4.9	112.6	-15.7	0	0	0.0	0.0	3	473.0	This study	hargrave 2021-05-21 09:18:39	LT-T-Z:LP-DIR-T	g	119	u	8	273			pmagpy-4.2.24-1	8.92e-09	6.759999999999999e-10	5.3e-10	1.43e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-120	CS9-1a_LP-DIR-T	CS9-1a	3.8	107.7	-15.0	0	0	0.0	0.0	4	523.0	This study	hargrave 2021-05-21 15:34:06	LT-T-Z:LP-DIR-T	g	120	u	8	273			pmagpy-4.2.24-1	8.48e-09	4.03e-10	5.07e-10	2.42e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-121	CS9-1a_LP-DIR-T	CS9-1a	3.8	110.8	-17.2	0	0	0.0	0.0	5	573.0	This study	hargrave 2021-05-27 12:50:05	LT-T-Z:LP-DIR-T	g	121	u	8	273			pmagpy-4.2.24-1	8.050000000000001e-09	3.12e-10	5.08e-10	2.82e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-122	CS9-1a_LP-DIR-T	CS9-1a	4.3	107.5	-19.1	0	0	0.0	0.0	6	623.0	This study	hargrave 2021-05-28 09:06:44	LT-T-Z:LP-DIR-T	g	122	u	8	273			pmagpy-4.2.24-1	7.120000000000002e-09	3.3300000000000004e-10	4.8e-10	2.92e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-123	CS9-1a_LP-DIR-T	CS9-1a	4.3	104.3	-19.8	0	0	0.0	0.0	7	648.0	This study	hargrave 2021-05-28 16:51:11	LT-T-Z:LP-DIR-T	g	123	u	8	273			pmagpy-4.2.24-1	6.859999999999998e-09	3.2000000000000003e-10	4.77e-10	2.68e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-124	CS9-1a_LP-DIR-T	CS9-1a	4.3	102.0	-21.0	0	0	0.0	0.0	8	673.0	This study	hargrave 2021-05-31 17:30:23	LT-T-Z:LP-DIR-T	g	124	u	8	273			pmagpy-4.2.24-1	6.609999999999999e-09	3.08e-10	4.64e-10	2.59e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-125	CS9-1a_LP-DIR-T	CS9-1a	4.2	101.6	-21.1	0	0	0.0	0.0	9	673.0	This study	hargrave 2021-05-31 19:17:55	LT-T-Z:LP-DIR-T	g	125	u	8	273			pmagpy-4.2.24-1	6.590000000000001e-09	3.05e-10	4.66e-10	2.49e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-126	CS9-1a_LP-DIR-T	CS9-1a	6.0	102.3	-19.9	0	0	0.0	0.0	10	698.0	This study	hargrave 2021-06-01 14:31:06	LT-T-Z:LP-DIR-T	g	126	u	8	273			pmagpy-4.2.24-1	6.4e-09	5.37e-10	4.41e-10	2.86e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-127	CS9-1a_LP-DIR-T	CS9-1a	6.3	101.8	-19.9	0	0	0.0	0.0	11	698.0	This study	hargrave 2021-06-01 16:15:03	LT-T-Z:LP-DIR-T	g	127	u	8	273			pmagpy-4.2.24-1	6.36e-09	5.89e-10	4.39e-10	3.03e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-128	CS9-1a_LP-DIR-T	CS9-1a	1.1	100.5	-19.5	0	0	0.0	0.0	12	723.0	This study	hargrave 2021-06-07 15:58:28	LT-T-Z:LP-DIR-T	g	128	u	8	273			pmagpy-4.2.24-1	6.44e-09	1.11e-10	1.36e-10	7.68e-11	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-129	CS9-1a_LP-DIR-T	CS9-1a	4.8	97.7	-23.2	0	0	0.0	0.0	13	748.0	This study	hargrave 2021-06-08 14:10:11	LT-T-Z:LP-DIR-T	g	129	u	8	273			pmagpy-4.2.24-1	5.720000000000001e-09	3.78e-10	3.85e-10	2.48e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-130	CS9-1a_LP-DIR-T	CS9-1a	7.3	92.3	-25.5	0	0	0.0	0.0	14	773.0	This study	hargrave 2021-06-09 09:13:31	LT-T-Z:LP-DIR-T	g	130	u	8	273			pmagpy-4.2.24-1	5.390000000000001e-09	6.1e-10	3.98e-10	2.78e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-131	CS9-1a_LP-DIR-T	CS9-1a	4.5	90.5	-22.9	0	0	0.0	0.0	15	788.0	This study	hargrave 2021-06-09 17:47:43	LT-T-Z:LP-DIR-T	g	131	u	8	273			pmagpy-4.2.24-1	5.04e-09	2.89e-10	4.42e-10	2.65e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-132	CS9-1a_LP-DIR-T	CS9-1a	7.8	70.6	-16.8	0	0	0.0	0.0	16	803.0	This study	hargrave 2021-06-10 18:34:58	LT-T-Z:LP-DIR-T	g	132	u	8	273			pmagpy-4.2.24-1	5.550000000000001e-09	6.07e-10	6.35e-10	1.64e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-133	CS9-1a_LP-DIR-T	CS9-1a	6.0	77.4	-34.3	0	0	0.0	0.0	17	813.0	This study	hargrave 2021-06-14 16:19:06	LT-T-Z:LP-DIR-T	g	133	u	8	273			pmagpy-4.2.24-1	3.939999999999999e-09	2.41e-10	6.73e-10	1.51e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-134	CS9-1a_LP-DIR-T	CS9-1a	14.7	52.4	-45.3	0	0	0.0	0.0	18	823.0	This study	hargrave 2021-06-15 15:28:35	LT-T-Z:LP-DIR-T	g	134	u	8	273			pmagpy-4.2.24-1	3.18e-09	3.86e-10	8.609999999999998e-10	2.79e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-135	CS9-1a_LP-DIR-T	CS9-1a	3.6	25.1	-49.7	0	0	0.0	0.0	19	823.0	This study	hargrave 2021-06-15 18:17:45	LT-T-Z:LP-DIR-T	g	135	u	8	273			pmagpy-4.2.24-1	3.2600000000000003e-09	1.09e-10	1.84e-10	2.48e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-136	CS9-1a_LP-DIR-T	CS9-1a	14.6	87.6	-36.9	0	0	0.0	0.0	20	833.0	This study	hargrave 2021-06-16 16:55:07	LT-T-Z:LP-DIR-T	g	136	u	8	273			pmagpy-4.2.24-1	1.95e-09	1.15e-10	8.55e-10	1.6000000000000002e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-137	CS9-1a_LP-DIR-T	CS9-1a	19.2	353.7	-53.2	0	0	0.0	0.0	21	833.0	This study	hargrave 2021-06-17 10:29:50	LT-T-Z:LP-DIR-T	g	137	u	8	273			pmagpy-4.2.24-1	2e-09	1.16e-10	6.85e-10	1.39e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-138	CS9-1a_LP-DIR-T	CS9-1a	8.1	16.7	-47.3	0	0	0.0	0.0	22	833.0	This study	hargrave 2021-06-17 11:45:22	LT-T-Z:LP-DIR-T	g	138	u	8	273			pmagpy-4.2.24-1	1.87e-09	8.640000000000001e-11	2.15e-10	2.05e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-139	CS9-1a_LP-DIR-T	CS9-1a	39.6	39.6	-65.8	0	0	0.0	0.0	23	838.0	This study	hargrave 2021-06-17 16:59:14	LT-T-Z:LP-DIR-T	g	139	u	8	273			pmagpy-4.2.24-1	1.4300000000000002e-09	2.72e-10	1.16e-09	1.06e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-140	CS9-1a_LP-DIR-T	CS9-1a	10.3	328.9	-42.2	0	0	0.0	0.0	24	838.0	This study	hargrave 2021-06-18 09:59:08	LT-T-Z:LP-DIR-T	g	140	u	8	273			pmagpy-4.2.24-1	3.04e-09	1.6000000000000002e-10	5.530000000000001e-10	6.100000000000001e-11	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-141	CS9-1a_LP-DIR-T	CS9-1a	45.2	181.1	-24.6	0	0	0.0	0.0	25	841.0	This study	hargrave 2021-06-18 14:58:15	LT-T-Z:LP-DIR-T	g	141	u	8	273			pmagpy-4.2.24-1	1.25e-09	3.57e-10	1.2e-09	2.24e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-142	CS9-1a_LP-DIR-T	CS9-1a	11.3	295.2	-21.8	0	0	0.0	0.0	26	841.0	This study	hargrave 2021-06-21 10:08:35	LT-T-Z:LP-DIR-T	g	142	u	8	273			pmagpy-4.2.24-1	2.5e-09	1.33e-10	5.58e-10	2.65e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-143	CS9-1a_LP-DIR-T	CS9-1a	25.3	150.3	-16.7	0	0	0.0	0.0	27	844.0	This study	hargrave 2021-06-21 15:11:09	LT-T-Z:LP-DIR-T	g	143	u	8	273			pmagpy-4.2.24-1	2.6600000000000003e-09	2.04e-10	1.4300000000000002e-09	2.32e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-144	CS9-1a_LP-DIR-T	CS9-1a	15.5	116.5	-12.5	0	0	0.0	0.0	28	844.0	This study	hargrave 2021-06-22 09:11:46	LT-T-Z:LP-DIR-T	g	144	u	8	273			pmagpy-4.2.24-1	2.69e-09	5.66e-10	2.22e-10	4.979999999999999e-10	CS9-1	CS9	unknown
CS9-1a_LP-DIR-T-145	CS9-1a_LP-DIR-T	CS9-1a	25.4	176.3	4.5	0	0	0.0	0.0	29	847.0	This study	hargrave 2021-07-07 17:01:33	LT-T-Z:LP-DIR-T	g	145	u	8	273			pmagpy-4.2.24-1	3.3e-09	4.14e-10	1.47e-09	5.05e-10	CS9-1	CS9	unknown
